nsYMD,KOSPI,KOSDAQ,PORT_ASSET,P_return,Q_return,PORT_return,P_DD,Q_DD,PORT_DD,P-PORT_DD,Q-PORT_DD
20180131,2567.74,920.96,5538196468,,,,,,,,
20180201,2566.46,913.57,5609347671,,,,,,,,
20180202,2568.54,908.2,5584200148,,,,,,,,
20180205,2525.39,899.47,5453564211,,,,,,,,
20180206,2491.75,858.22,5376204480,,,,,,,,
20180207,2453.31,858.17,5304557059,,,,,,,,
20180208,2396.56,829.96,5378573249,,,,,,,,
20180209,2407.62,861.94,5311251889,,,,,,,,
20180212,2363.77,842.6,5296847383,,,,,,,,
20180213,2385.38,843.24,5265323465,,,,,,,,
20180214,2395.19,829.39,5323370097,,,,,,,,
20180219,2421.83,848.03,5394075435,,,,,,,,
20180220,2442.82,875.81,5439883224,,,,,,,,
20180221,2415.12,864.41,5509630557,,,,,,,,
20180222,2429.65,875.58,5490187263,,,,,,,,
20180223,2414.28,870.22,5490351230,,,,,,,,
20180226,2451.52,874.78,5365773598,,,,,,,,
20180227,2457.65,874.43,5338784477,,,,,,,,
20180228,2456.14,874.01,5343693002,,,,,,,,
20180302,2427.36,857.06,5323347822,,,,,,,,
20180305,2402.16,860.23,5213242349,,,,,,,,
20180306,2375.06,845,5291632225,,,,,,,,
20180307,2411.41,859.21,5289423550,,,,,,,,
20180308,2401.82,841.03,5367998857,,,,,,,,
20180309,2433.08,853.94,5477287432,,,,,,,,
20180312,2459.45,865.8,5567491922,,,,,,,,
20180313,2484.12,884.27,5539635825,,,,,,,,
20180314,2494.49,886.25,5542682170,,,,,,,,
20180315,2486.08,886.92,5517612813,,,,,,,,
20180316,2492.38,890.43,5512203872,,,,,,,,
20180319,2493.97,894.43,5557849428,,,,,,,,
20180320,2475.03,880.97,5623714940,,,,,,,,
20180321,2485.52,890.4,5638307507,,,,,,,,
20180322,2484.97,885.55,5643436296,,,,,,,,
20180323,2496.02,871.62,5426113304,,,,,,,,
20180326,2416.76,829.68,5546426243,,,,,,,,
20180327,2437.08,853.69,5560105528,,,,,,,,
20180328,2452.06,858.84,5537577871,,,,,,,,
20180329,2419.29,850.97,5519815897,,,,,,,,
20180330,2436.37,865.99,5623447251,,,,,,,,
20180402,2445.85,871.09,5570612418,,,,,,,,
20180403,2444.16,867.8,5584200063,,,,,,,,
20180404,2442.43,872.32,5594693994,,,,,,,,
20180405,2408.06,862.51,5567150258,,,,,,,,
20180406,2437.52,868.93,5500944578,,,,,,,,
20180409,2429.58,867.96,5496862035,,,,,,,,
20180410,2444.08,874.44,5506149569,,,,,,,,
20180411,2450.74,877.3,5574394868,,,,,,,,
20180412,2444.22,885.38,5598350780,,,,,,,,
20180413,2442.71,881.45,5698205800,,,,,,,,
20180416,2455.07,891.87,5757112230,,,,,,,,
20180417,2457.49,896.89,5770217316,,,,,,,,
20180418,2453.77,901.22,5848974548,,,,,,,,
20180419,2479.98,893.32,6003338923,,,,,,,,
20180420,2486.1,882.73,6053703370,,,,,,,,
20180423,2476.33,889.17,6064493402,,,,,,,,
20180424,2474.11,879.02,6056981758,,,,,,,,
20180425,2464.14,873.61,6030408963,,,,,,,,
20180426,2448.81,869.93,6065000624,,,,,,,,
20180427,2475.64,879.39,6072547424,,,,,,,,
20180430,2492.4,886.49,6267542108,,,,,,,,
20180502,2515.38,875.95,6500230290,,,,,,,,
20180503,2505.61,871.03,6463644502,,,,,,,,
20180504,2487.25,866.07,6589997738,,,,,,,,
20180508,2461.38,856.34,6496936255,,,,,,,,
20180509,2449.81,827.22,6429651770,,,,,,,,
20180510,2443.98,850.85,6578890402,,,,,,,,
20180511,2464.16,854.93,6664303865,,,,,,,,
20180514,2477.71,865.93,6796592623,,,,,,,,
20180515,2476.11,858.7,6869094437,,,,,,,,
20180516,2458.54,862.94,6673730399,,,,,,,,
20180517,2459.82,850.29,6718295422,,,,,,,,
20180518,2448.45,855.62,6862865681,,,,,,,,
20180521,2460.65,869.45,6901955883,,,,,,,,
20180523,2465.57,872.96,6841616462,,,,,,,,
20180524,2471.91,869.16,6769811961,,,,,,,,
20180525,2466.01,873.32,6577278415,,,,,,,,
20180528,2460.8,868.35,6910246374,,,,,,,,
20180529,2478.96,879.69,6798014885,,,,,,,,
20180530,2457.25,870.08,6706366460,,,,,,,,
20180531,2409.03,874.22,6737297785,,,,,,,,
20180601,2423.01,879.66,6775560444,,,,,,,,
20180604,2438.96,883.22,6730104206,,,,,,,,
20180605,2447.76,877.44,6757595503,,,,,,,,
20180607,2453.76,877.16,6831176589,,,,,,,,
20180608,2470.58,887.91,6848665591,,,,,,,,
20180611,2451.58,878.48,6795296329,,,,,,,,
20180612,2470.15,876.55,6703128024,,,,,,,,
20180614,2468.83,875.04,6573487812,,,,,,,,
20180615,2423.48,864.56,6658624149,,,,,,,,
20180618,2404.04,866.22,6563335687,,,,,,,,
20180619,2376.24,840.23,6382285096,,,,,,,,
20180620,2340.11,815.39,6600625168,,,,,,,,
20180621,2363.91,840.17,6551321973,,,,,,,,
20180622,2337.83,826.22,6479141009,,,,,,,,
20180625,2357.22,830.27,6502240663,,,,,,,,
20180626,2357.88,836,6460083910,,,,,,,,
20180627,2350.92,831.4,6301577474,,,,,,,,
20180628,2342.03,826.69,6156261408,,,,,,,,
20180629,2314.24,810.2,6191046770,,,,,,,,
20180702,2326.13,818.22,5971112674,,,,,,,,
20180703,2271.54,789.82,5973435156,,,,,,,,
20180704,2272.76,795.71,5994953846,,,,,,,,
20180705,2265.46,799.1,5893488917,,,,,,,,
20180706,2257.55,794.05,5973189458,,,,,,,,
20180709,2272.87,808.89,6023431287,,,,,,,,
20180710,2285.8,808.28,6176047121,,,,,,,,
20180711,2294.16,813.19,6132479343,,,,,,,,
20180712,2280.62,804.78,6180561198,,,,,,,,
20180713,2285.06,819.29,6178184286,,,,,,,,
20180716,2310.9,827.89,6165418261,,,,,,,,
20180717,2301.99,825.71,6160836689,,,,,,,,
20180718,2297.92,819.72,6091310302,,,,,,,,
20180719,2290.11,810.44,6000133666,,,,,,,,
20180720,2282.29,796.49,5934862775,,,,,,,,
20180723,2289.19,791.61,5770160005,,,,,,,,
20180724,2269.31,756.96,5865750987,,,,,,,,
20180725,2280.2,761.57,5790370226,,,,,,,,
20180726,2273.03,748.89,5876472299,,,,,,,,
20180727,2289.06,765.15,5910004531,,,,,,,,
20180730,2294.99,773.98,5982359490,,,,,,,,
20180731,2293.51,769.8,5974031045,,,,,,,,
20180801,2295.26,775.52,6037088291,,,,,,,,
20180802,2307.07,790.25,5978029576,,,,,,,,
20180803,2270.2,781.38,6059304553,,,,,,,,
20180806,2287.68,788.81,6076175894,,,,,,,,
20180807,2286.5,781.41,6128267732,,,,,,,,
20180808,2300.16,784.7,6210816542,,,,,,,,
20180809,2301.45,783.81,6175103683,,,,,,,,
20180810,2303.71,789.48,6147952491,,,,,,,,
20180813,2282.79,784.81,5956445881,,,,,,,,
20180814,2248.45,755.65,5996949980,,,,,,,,
20180816,2258.91,761.94,5989986137,,,,,,,,
20180817,2240.8,761.18,6048198361,,,,,,,,
20180820,2247.05,772.3,6062139123,,,,,,,,
20180821,2247.88,769.78,6135976638,,,,,,,,
20180822,2270.06,787.15,6127357947,,,,,,,,
20180823,2273.33,785.95,6156447533,,,,,,,,
20180824,2282.6,791.28,6147271502,,,,,,,,
20180827,2293.21,798.23,6101613037,,,,,,,,
20180828,2299.3,801.04,6153315812,,,,,,,,
